代码,名称,行业名称
688799,华纳药厂,医药生物
000566,海南海药,医药生物
688176,亚虹医药-U,医药生物
301507,民生健康,医药生物
300519,新光药业,医药生物
688091,上海谊众,医药生物
301263,泰恩康,医药生物
300636,同和药业,医药生物
603439,三力制药,医药生物
301277,新天地,医药生物
600566,济川药业,医药生物
688197,首药控股-U,医药生物
002275,桂林三金,医药生物
000813,德展健康,医药生物
920367,新赣江,医药生物
000590,古汉医药,医药生物
301331,恩威医药,医药生物
300111,向日葵,医药生物
920266,生物谷,医药生物
601089,福元医药,医药生物
002566,益盛药业,医药生物
300436,广生堂,医药生物
002603,以岭药业,医药生物
603351,威尔药业,医药生物
301258,富士莱,医药生物
000423,东阿阿胶,医药生物
301211,亨迪药业,医药生物
300255,常山药业,医药生物
600774,汉商集团,医药生物
600572,康恩贝,医药生物
000931,中 关 村,医药生物
600613,神奇制药,医药生物
002907,华森制药,医药生物
688566,吉贝尔,医药生物
603998,方盛制药,医药生物
002900,哈三联,医药生物
603896,寿仙谷,医药生物
002262,恩华药业,医药生物
603207,小方制药,医药生物
000538,云南白药,医药生物
002728,特一药业,医药生物
300110,华仁药业,医药生物
300452,山河药辅,医药生物
300534,陇神戎发,医药生物
600129,太极集团,医药生物
600422,昆药集团,医药生物
603168,莎普爱思,医药生物
603676,卫信康,医药生物
900904,神奇B股,医药生物
001367,海森药业,医药生物
002826,易明医药,医药生物
600420,国药现代,医药生物
002317,众生药业,医药生物
000650,仁和药业,医药生物
002004,华邦健康,医药生物
002864,盘龙药业,医药生物
300194,福安药业,医药生物
600789,鲁抗医药,医药生物
688602,康鹏科技,医药生物
600750,华润江中,医药生物
002287,奇正藏药,医药生物
002412,汉森制药,医药生物
300026,红日药业,医药生物
605199,ST葫芦娃,医药生物
000153,丰原药业,医药生物
600993,马应龙,医药生物
300158,振东制药,医药生物
002693,*ST双成,医药生物
002872,ST天圣,医药生物
600535,天士力,医药生物
002923,润都股份,医药生物
002332,仙琚制药,医药生物
301281,科源制药,医药生物
002019,亿帆医药,医药生物
600479,千金药业,医药生物
000513,丽珠集团,医药生物
688428,诺诚健华,医药生物
300381,溢多利,医药生物
920478,峆一药业,医药生物
000963,华东医药,医药生物
000999,华润三九,医药生物
600851,海欣股份,医药生物
000597,东北制药,医药生物
600062,华润双鹤,医药生物
688235,百济神州,医药生物
301065,本立科技,医药生物
002393,力生制药,医药生物
300039,上海凯宝,医药生物
603367,辰欣药业,医药生物
003020,立方制药,医药生物
300705,九典制药,医药生物
900917,海欣Ｂ股,医药生物
300233,金城医药,医药生物
300006,莱美药业,医药生物
300204,舒泰神,医药生物
688690,纳微科技,医药生物
688221,前沿生物-U,医药生物
605177,东亚药业,医药生物
600771,广誉远,医药生物
600285,羚锐制药,医药生物
000989,九芝堂,医药生物
600332,白云山,医药生物
002424,ST百灵,医药生物
603811,诚意药业,医药生物
920230,欧康医药,医药生物
300702,天宇股份,医药生物
688578,艾力斯,医药生物
002020,京新药业,医药生物
000739,普洛药业,医药生物
600216,浙江医药,医药生物
600976,健民集团,医药生物
300199,翰宇药业,医药生物
600812,华北制药,医药生物
600518,康美药业,医药生物
002294,信立泰,医药生物
300401,花园生物,医药生物
605507,国邦医药,医药生物
000756,新华制药,医药生物
002550,千红制药,医药生物
300573,兴齐眼药,医药生物
603139,康惠股份,医药生物
600267,海正药业,医药生物
300181,佐力药业,医药生物
603858,步长制药,医药生物
600380,健康元,医药生物
603669,灵康药业,医药生物
600196,复星医药,医药生物
600252,中恒集团,医药生物
300016,北陆药业,医药生物
600594,益佰制药,医药生物
600079,ST人福,医药生物
605116,奥锐特,医药生物
688356,键凯科技,医药生物
600276,恒瑞医药,医药生物
000788,北大医药,医药生物
688758,赛分科技,医药生物
300584,海辰药业,医药生物
002675,东诚药业,医药生物
300497,富祥药业,医药生物
600664,哈药股份,医药生物
600488,津药药业,医药生物
603707,健友股份,医药生物
002437,誉衡药业,医药生物
002107,沃华医药,医药生物
002940,昂利康,医药生物
600222,太龙药业,医药生物
600557,康缘药业,医药生物
000908,ST景峰,医药生物
002099,海翔药业,医药生物
002038,双鹭药业,医药生物
603538,美诺华,医药生物
600080,ST金花,医药生物
002102,ST能特,医药生物
002898,*ST赛隆,医药生物
002742,*ST三圣,医药生物
002198,嘉应制药,医药生物
002082,万邦德,医药生物
003033,征和工业,摩托车及其他
301345,涛涛车业,摩托车及其他
603787,新日股份,摩托车及其他
920058,华洋赛车,摩托车及其他
603776,永安行,摩托车及其他
601777,千里科技,摩托车及其他
603766,隆鑫通用,摩托车及其他
603129,春风动力,摩托车及其他
000913,钱江摩托,摩托车及其他
688253,英诺特,医疗器械
603387,基蛋生物,医疗器械
603880,南卫股份,医疗器械
301188,力诺药包,医疗器械
688613,奥精医疗,医疗器械
605369,拱东医疗,医疗器械
688016,心脉医疗,医疗器械
300326,ST凯利,医疗器械
688351,微电生理,医疗器械
300406,九强生物,医疗器械
002901,大博医疗,医疗器械
603301,振德医疗,医疗器械
603222,济民健康,医疗器械
600807,济高发展,医疗器械
301234,五洲医疗,医疗器械
688426,康为世纪,医疗器械
688108,赛诺医疗,医疗器械
688067,爱威科技,医疗器械
688217,睿昂基因,医疗器械
002382,蓝帆医疗,医疗器械
688656,浩欧博,医疗器械
688399,硕世生物,医疗器械
688576,西山科技,医疗器械
301093,华兰股份,医疗器械
688068,热景生物,医疗器械
688029,南微医学,医疗器械
920050,爱舍伦,医疗器械
301097,天益医疗,医疗器械
301122,采纳股份,医疗器械
688085,三友医疗,医疗器械
688468,科美诊断,医疗器械
688393,安必平,医疗器械
002086,东方海洋,医疗器械
920180,爱得科技,医疗器械
300595,欧普康视,医疗器械
688151,华强科技,医疗器械
920069,普昂医疗,医疗器械
688050,爱博医疗,医疗器械
688198,佰仁医疗,医疗器械
688298,东方生物,医疗器械
002022,科华生物,医疗器械
301370,国科恒泰,医疗器械
002932,*ST明德,医疗器械
920166,海圣医疗,医疗器械
688389,普门科技,医疗器械
300642,透景生命,医疗器械
300942,易瑞生物,医疗器械
300439,美康生物,医疗器械
688366,昊海生科,医疗器械
603976,正川股份,医疗器械
300529,健帆生物,医疗器械
002030,达安基因,医疗器械
603987,康德莱,医疗器械
603014,威高血净,医疗器械
688314,康拓医疗,医疗器械
300832,新产业,医疗器械
002950,奥美医疗,医疗器械
603309,维力医疗,医疗器械
688075,安旭生物,医疗器械
688338,赛科希德,医疗器械
301087,可孚医疗,医疗器械
300003,乐普医疗,医疗器械
300289,利德曼,医疗器械
600529,山东药玻,医疗器械
300463,迈克生物,医疗器械
603658,安图生物,医疗器械
300639,凯普生物,医疗器械
301033,迈普医学,医疗器械
300677,英科医疗,医疗器械
688606,奥泰生物,医疗器械
300653,正海生物,医疗器械
300685,艾德生物,医疗器械
300238,冠昊生物,医疗器械
688289,圣湘生物,医疗器械
920009,丹娜生物,医疗器械
688193,仁度生物,医疗器械
300981,中红医疗,医疗器械
600538,国发股份,医疗器械
300482,万孚生物,医疗器械
688317,之江生物,医疗器械
688617,惠泰医疗,医疗器械
300453,三鑫医疗,医疗器械
002432,九安医疗,医疗器械
603205,健尔康,医疗器械
688026,洁特生物,医疗器械
688013,天臣医疗,医疗器械
301580,爱迪特,医疗器械
688767,博拓生物,医疗器械
688581,安杰思,医疗器械
688575,亚辉龙,医疗器械
688161,威高骨科,医疗器械
688236,春立医疗,医疗器械
603718,海利生物,医疗器械
300396,迪瑞医疗,医疗器械
002840,华统股份,肉制品
002515,金字火腿,肉制品
000895,双汇发展,肉制品
002330,得利斯,肉制品
000529,广弘控股,肉制品
600073,光明肉业,肉制品
002726,ST龙大,肉制品
600158,中体产业,社会服务
688757,胜科纳米,社会服务
300572,安车检测,社会服务
600730,*ST高科,社会服务
000526,学大教育,社会服务
300938,信测标准,社会服务
301115,联检科技,社会服务
301169,零点有数,社会服务
920160,北矿检测,社会服务
002607,中公教育,社会服务
002858,力盛体育,社会服务
003008,开普检测,社会服务
300887,谱尼测试,社会服务
002659,凯文教育,社会服务
603183,建研院,社会服务
920039,国义招标,社会服务
920122,中纺标,社会服务
300192,科德教育,社会服务
300416,苏试试验,社会服务
600661,昂立教育,社会服务
301632,广东建科,社会服务
920753,天纺标,社会服务
300359,全通教育,社会服务
301289,国缆检测,社会服务
300688,创业黑马,社会服务
300338,*ST开元,社会服务
300797,钢研纳克,社会服务
600880,博瑞传播,社会服务
601965,中国汽研,社会服务
603377,ST东时,社会服务
603373,安邦护卫,社会服务
301508,中机认检,社会服务
300012,华测检测,社会服务
300962,中金辐照,社会服务
002057,中钢天源,社会服务
300215,电科院,社会服务
688334,西高院,社会服务
003032,*ST传智,社会服务
002967,广电计量,社会服务
301449,天溯计量,社会服务
002093,国脉科技,社会服务
605098,行动教育,社会服务
603060,国检集团,社会服务
301228,实朴检测,社会服务
600636,*ST国化,社会服务
300010,豆神教育,社会服务
603579,荣泰健康,其他家电Ⅱ
002614,奥佳华,其他家电Ⅱ
300247,融捷健康,其他家电Ⅱ
000972,*ST中基,农产品加工
920023,*ST田野,农产品加工
600251,冠农股份,农产品加工
600962,国投中鲁,农产品加工
605198,安德利,农产品加工
300175,ST朗源,农产品加工
300210,森远股份,环保设备Ⅱ
002645,华宏科技,环保设备Ⅱ
688309,恒誉环保,环保设备Ⅱ
000551,创元科技,环保设备Ⅱ
688671,碧兴物联,环保设备Ⅱ
603324,盛剑科技,环保设备Ⅱ
300786,国林科技,环保设备Ⅱ
300800,力合科技,环保设备Ⅱ
300631,久吾高科,环保设备Ⅱ
688600,皖仪科技,环保设备Ⅱ
688376,美埃科技,环保设备Ⅱ
688501,青达环保,环保设备Ⅱ
920145,恒合股份,环保设备Ⅱ
603126,中材节能,环保设备Ⅱ
001336,楚环科技,环保设备Ⅱ
600817,宇通重工,环保设备Ⅱ
300137,先河环保,环保设备Ⅱ
600388,龙净环保,环保设备Ⅱ
301288,*ST清研,环保设备Ⅱ
002658,雪迪龙,环保设备Ⅱ
301081,严牌股份,环保设备Ⅱ
600526,菲达环保,环保设备Ⅱ
000820,*ST节能,环保设备Ⅱ
000967,盈峰环境,环保设备Ⅱ
000890,法尔胜,环保设备Ⅱ
603282,亚光股份,环保设备Ⅱ
301030,仕净科技,环保设备Ⅱ
002929,润建股份,通信
603559,ST通脉,通信
300571,平治信息,通信
300050,世纪鼎利,通信
301382,蜂助手,通信
002316,亚联发展,通信
301139,元道通信,通信
300211,*ST亿通,通信
300578,会畅科技,通信
300513,恒实科技,通信
002544,普天科技,通信
300025,华星创业,通信
300560,中富通,通信
603322,超讯通信,通信
920924,广脉科技,通信
002467,二六三,通信
300597,吉大通信,通信
002148,北纬科技,通信
301380,挖金客,通信
300921,南凌科技,通信
300081,ST恒信,通信
301428,世纪恒通,通信
002123,梦网科技,通信
000839,国安股份,通信
300738,奥飞数据,通信
300959,线上线下,通信
603206,嘉环科技,通信
603881,数据港,通信
300310,宜通世纪,通信
300442,润泽科技,通信
300383,光环新网,通信
002115,三维通信,通信
300292,吴通控股,通信
603220,中贝通信,通信
300603,立昂技术,通信
600289,ST信通,通信
000889,中嘉博创,通信
002790,瑞尔特,卫浴制品
301575,艾芬达,卫浴制品
603385,惠达卫浴,卫浴制品
002084,海鸥住工,卫浴制品
001322,箭牌家居,卫浴制品
603408,建霖家居,卫浴制品
603992,松霖科技,卫浴制品
300632,光莆股份,光学光电子
688127,蓝特光学,光学光电子
301479,弘景光电,光学光电子
002654,万润科技,光学光电子
300323,华灿光电,光学光电子
301421,波长光电,光学光电子
002992,宝明科技,光学光电子
300162,雷曼光电,光学光电子
002587,奥拓电子,光学光电子
688378,奥来德,光学光电子
300489,光智科技,光学光电子
688195,腾景科技,光学光电子
300301,ST长方,光学光电子
603679,华体科技,光学光电子
300102,乾照光电,光学光电子
301183,东田微,光学光电子
688322,奥比中光-W,光学光电子
300752,隆利科技,光学光电子
001373,翔腾新材,光学光电子
603703,盛洋科技,光学光电子
300219,鸿利智汇,光学光电子
300701,森霸传感,光学光电子
300331,苏大维格,光学光电子
688010,福光股份,光学光电子
002449,国星光电,光学光电子
603297,永新光学,光学光电子
300269,联建光电,光学光电子
